CodArticulo,d_media,d_sigma,StockMes,horizon,seguridad,stock_objetivo,Estado
00000000398,33.448433,35.096612688722864,1133.12,30.0,246.05704270893509,1250.0,OK
00000000545,3.9030592,3.297467041365067,250.199,30.0,23.118042639173993,140.0,Sobre-stock
00000000547,1.7694488,1.2382065883993494,154.87,30.0,8.68087909526833,62.0,Sobre-stock
00000000548,5.036048,5.674861721271767,434.835,30.0,39.78559712592821,191.0,Sobre-stock
00000000550,4.2198734,11.011681171475237,160.207,30.0,77.20123102300033,204.0,OK
00000000611,26.097357,104.04274890639905,416.37,30.0,729.4279746672732,1512.0,Quiebre Potencial
00000000612,20.855795,58.40240910175614,188.84,30.0,409.45045603426394,1035.0,Quiebre Potencial
00000000615,33.389763,58.542860272529296,230.788,30.0,410.4351379473579,1412.0,Quiebre Potencial
00000000616,33.777412,83.71495578582254,864.315,30.0,586.9128919608656,1600.0,OK
00000000664,118.27665,110.20287352575401,4457.62,90.0,1338.2096065415165,11983.0,OK
00000001391,163.69029,101.19912657848826,2379.54,30.0,709.4917686637904,5620.0,OK
00000001392,197.2917,67.84192458371315,2047.62,30.0,475.62947122001884,6394.0,OK
00000001425,14.899654,4.372133981885226,168.0,30.0,30.652370000811796,478.0,OK
00000001426,15.817974,7.940333046471595,290.0,30.0,55.66847390279948,530.0,OK
00000001433,8.423353,6.057960786344601,58.0,30.0,42.471446722082206,295.0,OK
00000001447,54.419254,53.099770244324034,877.417,60.0,526.4755861598903,3792.0,OK
00000001450,108.40056,160.74454575160203,976.464,60.0,1593.7560286454552,8098.0,Quiebre Potencial
00000001452,201.65796,204.88814160414458,3898.286,60.0,2031.432602286692,14131.0,OK
00000001453,122.19359,195.63674547913197,3718.035,60.0,1939.706514296057,9271.0,OK
00000001457,30.050198,33.154045714244624,1220.385,60.0,328.7169712913122,2132.0,OK
00000001459,88.79944,98.80842907138822,2201.122,60.0,979.6695046615126,6308.0,OK
00000001460,91.783424,61.99253897759704,521.789,60.0,614.6459418863296,6122.0,Quiebre Potencial
00000001461,87.78527,137.00643087096313,3848.662,60.0,1358.3964802215885,6626.0,OK
00000001463,98.46137,98.05563976074446,3055.872,60.0,972.2057210753975,6880.0,OK
00000001464,63.133953,41.0791101277631,1412.975,60.0,407.29269606872816,4195.0,OK
00000001467,138.27498,391.5038025251692,435.966,30.0,2744.773939098665,6893.0,Quiebre Potencial
00000001468,106.09207,123.57292292632539,5689.598,30.0,866.3510705100252,4049.0,Sobre-stock
00000001470,81.37396,131.60221498473683,4941.44,30.0,922.6432225892448,3364.0,Sobre-stock
00000001471,72.81195,79.23664338899998,4712.488,30.0,555.5161211538929,2740.0,Sobre-stock
00000001472,126.8805,141.56067137646514,6106.862,30.0,992.4604539963628,4799.0,OK
00000001475,63.955276,93.18332588087969,628.028,30.0,653.2942024744034,2572.0,Quiebre Potencial
00000001476,27.009602,81.94426732372571,3945.648,30.0,574.4988629944072,1385.0,Sobre-stock
00000001477,37.160263,57.99998920019056,1273.019,30.0,406.62915097600495,1521.0,OK
00000001479,19.690887,24.826536206245123,497.168,30.0,174.05508998245355,765.0,OK
00000001480,89.42139,123.69459702563138,4189.599,30.0,867.2041092153567,3550.0,OK
00000001521,8.11877,0.8919392106839767,9.0,30.0,6.253250887871577,250.0,OK
00000001574,11.184749,1.4142135623730951,9.0,30.0,9.914837366290989,345.0,Quiebre Potencial
00000001575,13.4627,2.1052843566184167,0.0,30.0,14.759830170658015,419.0,Quiebre Potencial
00000001577,0.49504852,5.509990925582365,1.0,30.0,38.62971291635495,53.0,Quiebre Potencial
00000001609,8.841266,4.007770230717103,1.0,30.0,28.09787085646645,293.0,Quiebre Potencial
00000001610,8.992842,1.2806248474865698,1.0,30.0,8.978267093376093,279.0,Quiebre Potencial
00000001611,9.587638,2.6138519893487127,26.0,30.0,18.32532091578935,306.0,OK
00000001612,8.512275,2.4776781245530843,7.0,30.0,17.370626547901683,273.0,Quiebre Potencial
00000001826,9.066745,2.206052281036573,109.0,30.0,15.466298846201052,287.0,OK
00000001827,11.106982,2.154065922853802,53.0,30.0,15.101830352642692,348.0,OK
00000001829,9.794901,2.573583752927682,112.0,30.0,18.043006401373358,312.0,OK
00000001862,9.011123,0.968962790249909,4.0,30.0,6.793251553318682,277.0,Quiebre Potencial
00000001863,10.801124,0.8465616732800196,9.0,30.0,5.935115837117251,330.0,OK
00000001870,26.460247,8.625865496027373,335.0,30.0,60.474638210299915,854.0,OK
00000001871,26.775913,11.833145538415948,308.0,30.0,82.96039344168997,886.0,OK
00000001897,8.635766,1.5509853498842454,94.0,30.0,10.87372367989304,270.0,OK
00000001898,9.024207,2.3591429705627327,133.0,30.0,16.53959451336902,287.0,OK
00000001899,15.2020445,1.358512258154322,82.0,30.0,9.524323948011569,466.0,OK
00000001901,10.821145,2.4890872936792623,84.0,30.0,17.45061450684951,342.0,OK
00000001904,12.466755,4.207004740773285,256.0,30.0,29.494673869474585,403.0,OK
00000001906,15.543972,2.6068286394689535,163.0,30.0,18.276081272161893,485.0,OK
00000001923,13.875048,46.11993410904034,1697.867,30.0,323.3398817558185,740.0,Sobre-stock
00000002012,35.513294,50.19478547507588,395.309,30.0,351.9080483050461,1417.0,OK
00000002020,23.553905,116.19792233751667,1189.368,30.0,814.6460569534886,1521.0,OK
00000002037,87.13262,496.4186896495068,3897.25,30.0,3480.3163428888474,6094.0,OK
00000002087,81.04055,223.21915551513246,2846.595,30.0,1564.9557343090146,3996.0,OK
00000002089,289.00598,250.52918936168342,4920.975,30.0,1756.4222505840296,10427.0,OK
00000002091,86.20048,191.06043372015392,3506.612,90.0,2320.0747825740445,10078.0,OK
00000002093,201.12979,153.47647307939053,8225.293,30.0,1076.000337304532,7110.0,OK
00000002097,70.7585,54.45947680513364,927.717,30.0,381.80715412609374,2505.0,OK
00000002103,137.93423,229.77548133389305,3395.185,30.0,1610.92114288871,5749.0,OK
00000002113,100.13748,88.83591872410369,2100.094,30.0,622.8151885041555,3627.0,OK
00000002120,204.59337,299.31837796715536,7257.732,30.0,2098.4758718523944,8236.0,OK
00000002125,197.19145,229.70583954750091,2967.628,30.0,1610.432894858605,7526.0,OK
00000002127,78.96317,55.57830374545649,1152.354,30.0,389.6510805665329,2759.0,OK
00000002309,11.428012,40.827516218300076,1231.953,30.0,286.23554047578835,629.0,Sobre-stock
00000002312,60.51261,60.22513281199322,1188.413,30.0,422.2292962543773,2238.0,OK
00000002313,121.40238,234.56289760602235,2096.037,30.0,1644.4849942091898,5287.0,OK
00000002314,42.364067,48.6258682870205,1900.956,30.0,340.9086072201756,1612.0,OK
00000002315,123.89673,107.17500169763883,6010.169,30.0,751.3877251897761,4468.0,Sobre-stock
00000002318,29.039612,68.62438018339806,286.09,30.0,481.1151490720976,1352.0,Quiebre Potencial
00000002320,41.052822,92.94229961827573,2499.545,30.0,651.6044038058676,1883.0,Sobre-stock
00000002322,19.044405,53.48750583599459,1249.736,30.0,374.9928126856122,946.0,Sobre-stock
00000002323,11.208685,32.271315264316215,848.757,30.0,226.24930983202282,563.0,Sobre-stock
00000002331,34.98412,179.65758298001847,1286.802,30.0,1259.5521385601578,2309.0,OK
00000002332,57.77101,190.06589269689255,4122.756,30.0,1332.523223583289,3066.0,Sobre-stock
00000002333,31.76454,43.45016097655898,2435.539,30.0,304.62250616437825,1258.0,Sobre-stock
00000002335,34.892525,33.58934685614209,1867.194,30.0,235.48982995167052,1282.0,Sobre-stock
00000002338,58.852543,142.90556816964443,1549.395,30.0,1001.8893219789634,2767.0,OK
00000002343,59.170277,391.45615530350267,689.188,30.0,2744.439891634867,4520.0,Quiebre Potencial
00000002354,15.98314,38.20585251851693,2301.939,30.0,267.85545283977325,747.0,Sobre-stock
00000002356,19.150448,36.73610504515808,1587.61,30.0,257.551275623839,832.0,Sobre-stock
00000002357,42.19037,346.7141582219503,1943.303,30.0,2430.7605179465913,3696.0,Quiebre Potencial
00000002361,17.551159,45.9912444565992,153.145,30.0,322.43765806865673,849.0,Quiebre Potencial
00000002367,18.949783,22.039370075692574,1252.929,30.0,154.5146898388629,723.0,Sobre-stock
00000002372,19.140274,32.834967006734345,489.453,30.0,230.20098693793645,804.0,OK
00000002375,23.746037,59.99739077659961,636.32,30.0,420.63263129338884,1133.0,OK
00000002377,13.43758,28.9318818760358,2255.084,30.0,202.83704748262005,606.0,Sobre-stock
00000002381,15.460879,33.44368882498194,1509.216,30.0,234.4686435280135,698.0,Sobre-stock
00000002392,87.41523,127.29866749979053,4447.879,30.0,892.4717021438086,3515.0,OK
00000002395,121.190346,98.49754221411935,1567.188,30.0,690.5513693374786,4326.0,OK
00000002396,33.357098,87.23696234968295,3099.347,30.0,611.605147227523,1612.0,Sobre-stock
00000002397,31.60619,56.63115367592883,423.304,30.0,397.03245217085214,1345.0,OK
00000002398,256.452,303.61067431095955,2962.657,30.0,2128.568512249175,9822.0,OK
00000002399,334.733,244.6847052614627,5090.332,30.0,1715.4474566170386,11757.0,OK
00000002400,286.31528,438.94082476629154,3235.173,30.0,3077.3477265205784,11667.0,OK
00000002401,319.52884,415.2023817636674,11237.226,30.0,2910.9210933994527,12497.0,OK
00000002402,71.08394,119.75458911410823,2378.436,30.0,839.581309728764,2972.0,OK
00000002404,293.50858,1083.0368146007575,2295.071,30.0,7593.007282756804,16398.0,Quiebre Potencial
00000002406,34.81119,39.266661714770486,292.966,30.0,275.2926256525348,1320.0,OK
00000002408,32.861153,37.14436629183788,541.779,30.0,260.41353346910887,1246.0,OK
00000002409,47.274715,71.39203822711761,664.633,30.0,500.51878096977214,1919.0,OK
00000002410,109.87794,102.69954716983366,2164.261,30.0,720.0109904701919,4016.0,OK
00000002413,59.734005,68.39701108235651,7156.375,30.0,479.52109869744004,2272.0,Sobre-stock
00000002415,13.021301,16.884977215132857,2113.948,30.0,118.37802116721953,509.0,Sobre-stock
00000002416,47.641525,50.83970550225045,1197.458,30.0,356.4294850624267,1786.0,OK
00000002417,113.94785,138.33307614433926,3672.002,30.0,969.8322720426801,4388.0,OK
00000002419,246.5024,301.7888908059554,6848.905,30.0,2115.7962636657307,9511.0,OK
00000002420,63.717,73.13010658332784,2033.281,30.0,512.7041153081051,2424.0,OK
00000002421,82.70111,87.26424500077655,2606.265,30.0,611.796421767459,3093.0,OK
00000002422,37.551517,59.57203305429673,1605.636,30.0,417.6505126436058,1544.0,OK
00000002425,72.794914,93.55344402473321,1514.852,30.0,655.889044795434,2840.0,OK
00000002426,164.31287,185.93378881263678,8366.103,30.0,1303.5536682890606,6233.0,Sobre-stock
00000002429,79.377625,176.0330593951034,2745.692,30.0,1234.1411519660141,3615.0,OK
00000002431,169.25626,181.4562971871985,2972.934,30.0,1272.16265178611,6350.0,OK
00000002432,21.334875,42.15033003693117,2179.329,30.0,295.50958806418896,936.0,Sobre-stock
00000002433,57.891308,110.13390966606667,1917.854,30.0,772.1321813803644,2509.0,OK
00000002604,63.890507,92.19201533574731,23386.799,180.0,1583.213669939974,13084.0,Sobre-stock
00000002613,480.76047,542.4420812912247,11453.691,30.0,3802.9793800096613,18226.0,OK
00000002616,540.6233,713.8977238124208,2171.546,30.0,5005.028954670795,21224.0,Quiebre Potencial
00000002617,173.49881,262.8288436997651,730.875,30.0,1842.6532666542198,7048.0,Quiebre Potencial
00000002618,96.549965,141.9544894695323,3118.829,30.0,995.2214530763827,3892.0,OK
00000002619,140.21263,429.19742606715,400.849,30.0,3009.038232065713,7215.0,Quiebre Potencial
00000002620,61.903954,114.88950193797324,481.16,30.0,805.4729194491065,2663.0,Quiebre Potencial
00000002626,78.788574,129.88550466554082,2025.69,30.0,910.6076262177179,3274.0,OK
00000002627,167.89348,186.06803657085578,4500.709,30.0,1304.49485901509,6341.0,OK
00000002628,124.66033,108.15660353805904,3393.218,30.0,758.2695872120064,4498.0,OK
00000002629,123.96818,108.37384684763917,2544.34,30.0,759.792647194395,4479.0,OK
00000002630,40.81188,68.04504684398418,1297.355,30.0,477.0535306617069,1701.0,OK
00000002631,143.53337,119.26260795218069,1120.87,30.0,836.132104221496,5142.0,OK
00000002632,41.361202,33.233789908264555,133.38,30.0,232.99707397304374,1474.0,Quiebre Potencial
00000002633,42.155804,37.83568289326888,208.677,30.0,265.26024959047294,1530.0,Quiebre Potencial
00000002652,-0.6843728,1.3063945294843615,11.0,30.0,9.158934435839138,-11.0,Sobre-stock
00000002653,0.22580579,0.6574360974438673,22.0,30.0,4.609185032808584,11.0,Sobre-stock
00000002830,6.860624,10.4141484956231,578.047,30.0,73.01201981774416,279.0,Sobre-stock
00000002832,8.454168,16.389842708214132,847.375,30.0,114.90670803520567,369.0,Sobre-stock
00000002835,18.386549,38.8720009218289,1807.183,30.0,272.5257185311654,824.0,Sobre-stock
00000002861,52.729973,31.862479501758806,1545.281,30.0,223.3830241428386,1805.0,OK
00000002874,10.772374,18.54460358762684,742.912,30.0,130.01341062316095,453.0,Sobre-stock
00000002903,4.8731008,12.813105252912825,271.349,30.0,89.83074276746613,236.0,OK
00000002910,5.769688,12.670416905356966,542.707,30.0,88.83037634635276,262.0,Sobre-stock
00000002931,108.68136,330.5813479311862,4794.833,30.0,2317.655825310393,5578.0,OK
00000002998,46.100025,123.257295659662,1343.968,30.0,864.1382554864703,2247.0,OK
00000003082,1.6085736,3.363364717395695,13.0,30.0,23.580041277883012,72.0,Quiebre Potencial
00000003096,2.2596798,5.435377938408086,137.0,30.0,38.10661254953004,106.0,OK
00000003097,2.8034735,7.231412955524897,94.0,30.0,50.69834237921394,135.0,OK
00000003104,37.998707,92.74574563468306,15222.01,180.0,1592.7228815082678,8432.0,Sobre-stock
00000003565,59.217236,41.09778650433081,2463.5,30.0,288.1303645690032,2065.0,OK
00000003924,50.548096,53.80497870395762,1335.44,30.0,377.2185669407062,1894.0,OK
00000003925,76.49883,66.80493162101799,1563.03,30.0,468.3592704181979,2763.0,OK
00000003926,96.04352,45.04739787774157,3022.138,30.0,315.82049247423237,3197.0,OK
00000003948,69.72433,57.939326502433175,3574.96,30.0,406.2038539781062,2498.0,Sobre-stock
00000003950,179.43681,55.48782649274424,5141.93,30.0,389.0167582337125,5772.0,OK
00000003953,71.98179,91.64502677905296,4437.769,30.0,642.5094201606697,2802.0,Sobre-stock
00000004059,,0.0,,,,,OK
00000004060,51.27504,69.58465667404306,240.83,60.0,689.9205541123317,3766.0,Quiebre Potencial
00000004062,50.695343,71.61365342686307,319.254,60.0,710.0377269332746,3752.0,Quiebre Potencial
00000004097,2.4795368,5.202563470700445,241.0,60.0,51.58257069980131,200.0,OK
00000004099,-1.9237098,1.0225241100118647,79.0,60.0,10.138160253879073,-105.0,Sobre-stock
00000004104,0.76510835,2.9393876913398134,32.0,60.0,29.14355091611178,75.0,OK
00000004105,1.629194,10.071080709966862,232.0,60.0,99.8531273421118,198.0,OK
00000004106,1.5321931,1.8867962264113207,215.0,60.0,18.707277728199795,111.0,Sobre-stock
00000004107,-1.3481442,2.7194770739161522,76.0,60.0,26.963172909235546,-54.0,Sobre-stock
00000004108,4.621859,0.33993463423951903,23.0,60.0,3.370396613654443,281.0,OK
00000004110,0.8914456,1.860704764927048,176.0,60.0,18.448585130934386,72.0,Sobre-stock
00000004111,-1.7191194,4.1511711868124905,104.0,60.0,41.158187196878984,-62.0,Sobre-stock
00000004115,-0.7557992,2.112397269033981,162.0,60.0,20.94407537546915,-24.0,Sobre-stock
00000004116,-0.33826926,7.336665909435067,138.0,60.0,72.74184930286005,52.0,Sobre-stock
00000004117,1.8254709,2.915285387211497,160.0,60.0,28.90458049052664,138.0,OK
00000004118,-1.8869033,1.4409680388158819,20.0,60.0,14.286963754882748,-99.0,Sobre-stock
00000004119,,0.0,,,,,OK
00000004149,305.03983,327.45262592048675,10281.04,30.0,2295.7208285561787,11447.0,OK
00000004179,8.944601,0.9237455196773444,13.0,60.0,9.158786595440821,546.0,OK
00000004183,115.00834,219.02608238898551,15472.406,180.0,3761.3353656364125,24463.0,OK
00000004415,333.2609,231.37923826384153,2838.02,30.0,1622.1648401339967,11620.0,OK
00000004416,7.428674,1.0519822558706333,46.0,30.0,7.375288468934621,230.0,OK
00000004426,619.24493,981.4393333899961,102.46,30.0,6880.722710022836,25458.0,Quiebre Potencial
00000004427,648.20734,749.8017979587821,1046.035,30.0,5256.7469875194365,24703.0,Quiebre Potencial
00000004429,31.962866,121.96500449810273,2014.462,30.0,855.0781976298229,1814.0,OK
00000004451,14.666815,50.72115272086523,904.944,30.0,355.59832944489494,796.0,OK
00000004454,20.924261,51.039977278164564,201.997,30.0,357.8335601894638,986.0,Quiebre Potencial
00000004480,31.326096,70.99391867539704,2728.423,30.0,497.72762501378867,1438.0,Sobre-stock
00000004520,21.543217,17.763492211712077,414.308,30.0,124.53715692060209,771.0,OK
00000004524,47.80154,45.148744414681374,911.567,30.0,316.5310177146415,1751.0,OK
00000004531,66.43521,379.6028003789692,2280.667,30.0,2661.3378132440585,4654.0,Quiebre Potencial
00000004546,8.934796,4.145144415122617,76.0,30.0,29.060980483573964,297.0,OK
00000004547,8.443873,1.6653327995729061,51.0,30.0,11.675396353015172,265.0,OK
00000004548,10.843796,1.2476644848141933,46.0,30.0,8.747186976394183,334.0,OK
00000004549,14.81555,1.0049875621120887,54.0,30.0,7.045815779595714,452.0,OK
00000004587,66.33531,118.14725732698534,2259.574,30.0,828.3125497005746,2818.0,OK
00000004588,90.823044,157.10934440700845,7508.957,30.0,1101.469848660053,3826.0,Sobre-stock
00000004589,47.249382,67.3385408258566,2381.157,30.0,472.100323837494,1890.0,OK
00000004590,297.53665,310.57000061267274,7718.766,30.0,2177.359296255413,11103.0,OK
00000004602,47.817223,49.99139881575185,1247.991,30.0,350.4821352015915,1785.0,OK
00000004659,11.510109,14.227446089239708,465.413,30.0,99.74647243219516,445.0,OK
00000004756,34.09813,175.54686493608733,3864.064,30.0,1230.7325161575388,2254.0,Sobre-stock
00000004810,0.0010021584,0.7156970184527962,168.0,60.0,7.096019541498834,7.0,Sobre-stock
00000004811,88.25112,106.29237828064416,1017.263,60.0,1053.8716439288671,6349.0,Quiebre Potencial
00000004812,98.18153,115.8580531896203,3212.36,60.0,1148.713754950176,7040.0,OK
00000004868,6.696421,10.87484354932163,193.0,30.0,76.24188315267843,277.0,OK
00000004869,1.213413,0.5385164807134505,13.0,30.0,3.775457588160673,40.0,OK
00000004955,16.328857,35.80215760102858,492.618,30.0,251.0035113656115,741.0,OK
00000004996,33.397133,47.580708509039894,1814.561,30.0,333.5811501117331,1335.0,Sobre-stock
00000004997,78.252785,492.2554346637526,1390.873,30.0,3451.1283919340517,5799.0,Quiebre Potencial
00000005002,112.39565,97.08871571689244,2452.193,30.0,680.6742998700588,4053.0,OK
00000005003,90.71848,138.5568281327998,2979.809,30.0,971.400963388171,3693.0,OK
00000005021,49.334904,41.62793720034126,1123.51,30.0,291.8471709060526,1772.0,OK
00000005029,37.767914,31.25903624909479,948.812,60.0,309.9282606367695,2576.0,OK
00000005137,37.018463,64.00630066641878,764.53,30.0,448.73849212743056,1559.0,OK
00000005429,,9.483611595214605,70.0,30.0,66.48816636565236,,OK
00000005456,-2.0952196,2.0404852969118843,216.0,60.0,20.231079867189308,-105.0,Sobre-stock
00000005499,28.586813,29.637062195088692,3469.611,90.0,359.88717961939125,2933.0,OK
00000005501,,1.5509853498842459,3.0,30.0,10.873723679893045,,Quiebre Potencial
00000005641,23.89173,16.649719383687987,690.899,30.0,116.72866409698462,833.0,OK
00000005659,47.46595,26.161413485428408,418.498,30.0,183.41371266801906,1607.0,OK
00000005660,53.61824,21.149006018145524,1171.243,30.0,148.27248211137046,1757.0,OK
00000005691,8.67328,2.08806130178211,0.0,30.0,14.639081938427697,275.0,Quiebre Potencial
00000005693,9.593098,6.770524351924303,12.0,30.0,47.46712209519343,335.0,Quiebre Potencial
00000005694,8.889393,1.5723301886761007,14.0,30.0,11.023369115958454,278.0,OK
00000005695,8.670303,2.176898915634093,11.0,30.0,15.261909011217002,275.0,Quiebre Potencial
00000005707,13.36848,34.99269526947335,355.0,30.0,245.32849340153436,646.0,OK
00000005708,89.941414,257.7247113543183,409.364,30.0,1806.8689668514298,4505.0,Quiebre Potencial
00000005721,8.944541,10.710962712203894,266.6,30.0,75.09293939290609,343.0,OK
00000005748,4.4741573,3.5588699829518293,18.5,30.0,24.95069912180151,159.0,Quiebre Potencial
00000005768,13.605306,49.381737064987455,287.5,30.0,346.2078888868171,754.0,Quiebre Potencial
00000005769,12.885269,35.23804466293024,676.0,30.0,247.0486008865462,634.0,OK
00000005774,3.6939895,2.991402495300304,545.0,30.0,20.972270403241193,132.0,Sobre-stock
00000005820,5.6430607,6.566477154625775,138.4,30.0,46.036578059915215,215.0,OK
00000005822,86.506516,105.58364330393857,2180.503,30.0,740.2309522066745,3335.0,OK
00000005832,7.885437,7.761657898499092,387.5,30.0,54.41580946747002,291.0,Sobre-stock
00000005845,14.62437,21.003729827501274,374.0,30.0,147.25397271381172,586.0,OK
00000005856,24.816025,84.03975091189486,1627.877,30.0,589.1899814599702,1334.0,OK
00000005858,18.301306,50.442270192986186,2141.147,30.0,353.6431262268032,903.0,Sobre-stock
00000005864,21.330505,59.22555241053758,112.533,30.0,415.2213892602355,1055.0,Quiebre Potencial
00000005865,6.2527347,4.634724011919875,527.93,30.0,32.49334898098378,220.0,Sobre-stock
00000005866,6.4265046,15.290508675500483,1378.702,30.0,107.1994434214407,300.0,Sobre-stock
00000005904,60.328304,45.623209980106495,1343.222,30.0,319.85742402430907,2130.0,OK
00000005932,5.437122,9.151296811563556,480.458,30.0,64.15835768471634,227.0,Sobre-stock
00000005933,3.3519397,3.530980348603235,1386.103,30.0,24.755169114079322,125.0,Sobre-stock
00000005940,7.336189,6.978380104930434,1043.9,30.0,48.92436733844054,269.0,Sobre-stock
00000005952,4.040346,8.440905691268497,38.0,30.0,59.17791299688312,180.0,Quiebre Potencial
00000005953,1.3498526,3.2015621187164243,32.0,30.0,22.44566773344023,63.0,OK
00000005954,-1.1287141,2.201262264146541,22.0,30.0,15.432716762341837,-18.0,Sobre-stock
00000005955,-0.77543986,2.324985065662908,16.0,30.0,16.300118608975417,-7.0,Quiebre Potencial
00000005956,2.5070636,2.825282680055612,22.0,30.0,19.807629506497406,95.0,OK
00000005957,1.0825974,2.551905606056428,15.0,30.0,17.89102419278077,50.0,Quiebre Potencial
00000005958,-0.0003902912,1.6842608746502281,15.0,30.0,11.80809822424718,12.0,OK
00000005959,-0.68097353,1.7499206331208914,5.0,30.0,12.268428858931637,-8.0,Quiebre Potencial
00000005962,0.83644426,3.063041335376038,21.0,30.0,21.474519474639397,47.0,Quiebre Potencial
00000005963,0.00070326525,2.4238399287081647,3.0,30.0,16.993175100610248,17.0,Quiebre Potencial
00000005964,-0.16672057,1.4255603186895398,7.0,30.0,9.994387758470586,5.0,Quiebre Potencial
00000005965,0.12995212,1.7048949136725893,10.0,30.0,11.95276035064704,16.0,Quiebre Potencial
00000005966,1.7208704,2.023198787399136,5.0,30.0,14.18434066144775,66.0,Quiebre Potencial
00000005967,-0.63213795,1.9423833776048351,13.0,30.0,13.617756047836712,-5.0,Quiebre Potencial
00000005968,-0.42024708,1.776388345929897,3.0,30.0,12.453989989825216,-0.0,Quiebre Potencial
00000005969,-0.31932068,2.2050447211388304,2.0,30.0,15.459234996165453,6.0,Quiebre Potencial
00000005972,10.265028,18.33527262470406,151.0,30.0,128.5458229063343,436.0,OK
00000005973,3.1176343,5.031456603763522,86.0,30.0,35.274781171067055,129.0,OK
00000005974,2.1950276,5.840091323486874,64.0,30.0,40.9439968737787,107.0,OK
00000005975,2.8634822,7.863346757089008,39.0,30.0,55.12873467318715,141.0,Quiebre Potencial
00000005976,5.746662,20.854948786532393,133.0,30.0,146.21089134078443,319.0,Quiebre Potencial
00000005977,1.4027613,4.79131158104612,58.0,30.0,33.591160742076184,76.0,OK
00000005978,2.6534388,4.190067620774952,80.0,30.0,29.375930283141678,109.0,OK
00000005979,2.7590811,7.996457549023401,125.0,30.0,56.06195430057715,139.0,OK
00000005980,0.2550071,4.597704741377908,5.0,30.0,32.23381247489454,40.0,Quiebre Potencial
00000005981,0.023321727,3.0955164709983736,50.0,30.0,21.702197738170824,22.0,Sobre-stock
00000006008,-1.0487293,0.9122621455602672,10.0,30.0,6.395731910162173,-25.0,Sobre-stock
00000006009,-1.5167922,2.8992336152086047,12.0,30.0,20.326088326745673,-25.0,Quiebre Potencial
00000006010,,1.007623998547563,15.0,30.0,7.064299436647079,,OK
00000006013,-1.8275213,2.0013884069704098,26.0,30.0,14.031431383385897,-41.0,Sobre-stock
00000006014,-1.7799002,0.9521904571390467,8.0,30.0,6.675663262927513,-47.0,Sobre-stock
00000006015,-0.9269409,1.8525924445036743,3.0,30.0,12.98824539799424,-15.0,Quiebre Potencial
00000006019,0.1935453,0.30000000000000004,19.0,30.0,2.1032546208198384,8.0,Sobre-stock
00000006021,-0.8282508,0.44221663871405337,5.0,30.0,3.1003139625958323,-22.0,Sobre-stock
00000006024,1.3210925,14.499386960220845,74.0,30.0,101.65300874379798,141.0,Quiebre Potencial
00000006025,6.905855,20.750502001959692,43.0,30.0,145.47863073317674,353.0,Quiebre Potencial
00000006026,0.09486813,5.4128448055425435,100.0,30.0,37.94863616346004,41.0,Sobre-stock
00000006027,-0.33403632,12.340538435939045,42.0,30.0,86.5176482959787,76.0,Quiebre Potencial
00000006032,-1.0748442,1.164283279771532,26.0,30.0,8.16261396040917,-24.0,Sobre-stock
00000006033,-1.4687328,0.9363047936792093,41.0,30.0,6.56429127933854,-37.0,Sobre-stock
00000006034,-1.0755659,3.250470051478026,16.0,30.0,22.78855385202551,-9.0,Quiebre Potencial
00000006035,125.244316,124.64955764952487,2362.0,30.0,873.8991936983732,4631.0,OK
00000006036,164.54472,241.76781561379642,1399.0,30.0,1694.997584517453,6631.0,Quiebre Potencial
00000006037,91.46428,68.19114474931641,1846.0,30.0,478.0778009766472,3222.0,OK
00000006039,30.223667,107.67213608398826,10.0,30.0,754.8730591739691,1662.0,Quiebre Potencial
00000006040,17.823988,64.36846191178479,520.0,30.0,451.277549836757,986.0,OK
00000006041,6.101449,7.313685801290619,27.0,30.0,51.27514485596311,234.0,Quiebre Potencial
00000006042,12.7072935,11.289178692693085,169.0,30.0,79.14672416889195,460.0,OK
00000006043,-0.07575077,4.30451958862878,26.0,30.0,30.178335717309967,28.0,Quiebre Potencial
00000006044,1.387171,4.260933648339945,40.0,30.0,29.872761282925733,71.0,OK
00000006045,,3.6314597615834874,19.0,30.0,25.45961507957259,,Quiebre Potencial
00000006046,1.4902195,3.490463197533149,14.0,30.0,24.47110949671061,69.0,Quiebre Potencial
00000006048,-1.3021592,4.975942121849892,32.0,30.0,34.885577535709515,-4.0,Quiebre Potencial
00000006050,0.08559672,1.6193277068654828,13.0,30.0,11.352861606954729,14.0,OK
00000006052,0.9124131,3.597066706205055,10.0,30.0,25.218490570743253,53.0,Quiebre Potencial
00000006057,7.7763257,9.123595782365635,147.0,30.0,63.96414995917636,297.0,OK
00000006058,8.84071,12.983279845846177,350.0,30.0,91.02381109724348,356.0,OK
00000006059,1.0532112,8.842071150031662,39.0,30.0,61.99042334640624,94.0,Quiebre Potencial
00000006060,3.5185895,5.30209602159582,186.0,30.0,37.172193191506295,143.0,Sobre-stock
00000006061,0.2984216,5.149002060809669,97.0,30.0,36.09887459002935,45.0,Sobre-stock
00000006062,2.0791442,4.110150037812894,97.0,30.0,28.815640197642672,91.0,OK
00000006063,-1.1197367,3.2754982657435323,11.0,30.0,22.964022876374834,-11.0,Quiebre Potencial
00000006064,3.1015863,14.232201360139463,22.0,30.0,99.77981091717236,193.0,Quiebre Potencial
00000006066,9.549475,38.727021860998065,68.0,30.0,271.50929226578353,558.0,Quiebre Potencial
